date,price,commodity
2023-01-16,1418.707610617613,onion
2023-01-17,1379.5462677475873,onion
2023-01-18,1386.7936806164894,onion
2023-01-19,1346.7886603864933,onion
2023-01-20,1314.776997029166,onion
2023-01-21,1243.6484022461718,onion
2023-01-22,1198.1137718957032,onion
2023-01-23,1132.0672661769725,onion
2023-01-24,1086.1322582045664,onion
2023-01-25,1142.591702870867,onion
2023-01-26,1097.7699243718525,onion
2023-01-27,1232.9336291262848,onion
2023-01-28,1258.4408515878035,onion
2023-01-29,1268.013840740791,onion
2023-01-30,1225.2356749169146,onion
2023-01-31,1261.2464553890259,onion
2023-02-01,1232.7396349693565,onion
2023-02-02,1239.6853330022375,onion
2023-02-03,1368.3958532556323,onion
2023-02-04,1361.7249412042872,onion
2023-02-05,1417.4541086944853,onion
2023-02-06,1379.4462052643012,onion
2023-02-07,1375.607856634167,onion
2023-02-08,1462.1357312832592,onion
2023-02-09,1427.0446637682055,onion
2023-02-10,1514.6261983926877,onion
2023-02-11,1545.2212711976076,onion
2023-02-12,1511.693506978942,onion
2023-02-13,1538.5800237921392,onion
2023-02-14,1581.936145797633,onion
2023-02-15,1606.88792099254,onion
2023-02-16,1521.7389265781665,onion
2023-02-17,1480.4472892553597,onion
2023-02-18,1463.9624116926773,onion
2023-02-19,1456.4614920038214,onion
2023-02-20,1483.8658670412788,onion
2023-02-21,1488.5735997471158,onion
2023-02-22,1417.5349098166685,onion
2023-02-23,1433.6941041706332,onion
2023-02-24,1461.0495093514116,onion
2023-02-25,1485.3180415609354,onion
2023-02-26,1535.1507170074478,onion
2023-02-27,1571.6438103947442,onion
2023-02-28,1588.669938148271,onion
2023-03-01,1583.3882538123733,onion
2023-03-02,1498.6724420603264,onion
2023-03-03,1520.179904175749,onion
2023-03-04,1530.1606904503897,onion
2023-03-05,1543.1364185011505,onion
2023-03-06,1478.436261340112,onion
2023-03-07,1424.8147090928965,onion
2023-03-08,1478.9760575776836,onion
2023-03-09,1477.4187787332971,onion
2023-03-10,1511.9454380272625,onion
2023-03-11,1513.1224480732403,onion
2023-03-12,1514.3478060865627,onion
2023-03-13,1560.9750402636314,onion
2023-03-14,1533.95330304749,onion
2023-03-15,1538.0802758335892,onion
2023-03-16,1514.2049058816654,onion
2023-03-17,1492.1959963924164,onion
2023-03-18,1476.893470291136,onion
2023-03-19,1488.462289466999,onion
2023-03-20,1464.7556125944852,onion
2023-03-21,1528.2483066212715,onion
2023-03-22,1482.9529753778706,onion
2023-03-23,1473.9503336622452,onion
2023-03-24,1452.4847740752916,onion
2023-03-25,1525.7839728114725,onion
2023-03-26,1535.0960321808218,onion
2023-03-27,1585.986338510637,onion
2023-03-28,1509.9885930885757,onion
2023-03-29,1523.141334520267,onion
2023-03-30,1567.1600476110336,onion
2023-03-31,1569.9310461225841,onion
2023-04-01,1621.8064439533998,onion
2023-04-02,1593.5058925693131,onion
2023-04-03,1662.1031467272057,onion
2023-04-04,1773.8059899736243,onion
2023-04-05,1750.1879421521687,onion
2023-04-06,1722.9090572390867,onion
2023-04-07,1791.12009995019,onion
2023-04-08,1864.2763052377218,onion
2023-04-09,1830.8477777753037,onion
2023-04-10,1803.2214813650048,onion
2023-04-11,1783.0678212946793,onion
2023-04-12,1710.1839393170717,onion
2023-04-13,1660.0476632065204,onion
2023-04-14,1606.6396716047866,onion
2023-04-15,1566.1169999174845,onion
2023-04-16,1563.0604155497958,onion
2023-04-17,1573.509943865626,onion
2023-04-18,1649.5647696290173,onion
2023-04-19,1596.6557721994973,onion
2023-04-20,1643.9387766793366,onion
2023-04-21,1630.3605589344743,onion
2023-04-22,1625.2801622731631,onion
2023-04-23,1656.5155336360299,onion
2023-04-24,1597.2491218851942,onion
2023-04-25,1614.4246267566928,onion
2023-04-26,1620.4587446322116,onion
2023-04-27,1642.672132939975,onion
2023-04-28,1654.2771224765663,onion
2023-04-29,1773.9565870225797,onion
2023-04-30,1736.5904560695624,onion
2023-05-01,1705.3087991980801,onion
2023-05-02,1670.0455968928804,onion
2023-05-03,1638.87082899701,onion
2023-05-04,1604.2240560517437,onion
2023-05-05,1661.5904014860862,onion
2023-05-06,1729.3838058558572,onion
2023-05-07,1696.2588150512663,onion
2023-05-08,1650.7158600950295,onion
2023-05-09,1671.272320712449,onion
2023-05-10,1640.2357220841513,onion
2023-05-11,1669.077598530244,onion
2023-05-12,1675.842197602204,onion
2023-05-13,1596.538147900298,onion
2023-05-14,1671.9826450087953,onion
2023-05-15,1758.3368757633953,onion
2023-05-16,1722.5307037239081,onion
2023-05-17,1698.6950116526307,onion
2023-05-18,1709.014380955823,onion
2023-05-19,1721.5569328360577,onion
2023-05-20,1750.053007812978,onion
2023-05-21,1845.5621745950357,onion
2023-05-22,1829.8035697284326,onion
2023-05-23,1783.2926361069412,onion
2023-05-24,1708.660821984076,onion
2023-05-25,1667.9411035472986,onion
2023-05-26,1662.9259328326627,onion
2023-05-27,1749.395307351899,onion
2023-05-28,1718.5268362530524,onion
2023-05-29,1725.345697109936,onion
2023-05-30,1720.0176383640996,onion
2023-05-31,1775.0369492692216,onion
2023-06-01,1895.8828315775181,onion
2023-06-02,1861.4217362999516,onion
2023-06-03,1829.7213294480414,onion
2023-06-04,1875.334946712534,onion
2023-06-05,1901.922822259599,onion
2023-06-06,1986.2197321012086,onion
2023-06-07,2005.6917467254825,onion
2023-06-08,1977.61330725162,onion
2023-06-09,1997.593782641203,onion
2023-06-10,2043.0770860175244,onion
2023-06-11,2073.2396533570422,onion
2023-06-12,2087.1385618452664,onion
2023-06-13,2128.7295250878187,onion
2023-06-14,2174.6197141083458,onion
2023-06-15,2230.2352693780554,onion
2023-06-16,2248.066058369976,onion
2023-06-17,2224.748833186734,onion
2023-06-18,2217.5895408446654,onion
2023-06-19,2263.56319835319,onion
2023-06-20,2207.4451508367642,onion
2023-06-21,2211.729913263674,onion
2023-06-22,2177.8283743820325,onion
2023-06-23,2165.7090480411325,onion
2023-06-24,2216.3174602106747,onion
2023-06-25,2211.5460644074565,onion
2023-06-26,2199.636970527115,onion
2023-06-27,2117.6514240675765,onion
2023-06-28,2142.611073887586,onion
2023-06-29,2162.033061466888,onion
2023-06-30,2256.955136402823,onion
2023-07-01,2233.9271219271163,onion
2023-07-02,2237.7060958717707,onion
2023-07-03,2242.921158139873,onion
2023-07-04,2314.4353989652495,onion
2023-07-05,2300.881914366597,onion
2023-07-06,2306.315352367782,onion
2023-07-07,2328.0838708062533,onion
2023-07-08,2328.3526495479464,onion
2023-07-09,2296.9639158294613,onion
2023-07-10,2298.229137157787,onion
2023-07-11,2343.4461419076197,onion
2023-07-12,2282.7514540989146,onion
2023-07-13,2281.2449087242803,onion
2023-07-14,2238.113969802836,onion
2023-07-15,2290.6040218530215,onion
2023-07-16,2206.132596176772,onion
2023-07-17,2171.563851889657,onion
2023-07-18,2184.49316860509,onion
2023-07-19,2256.5795066947053,onion
2023-07-20,2245.660403507162,onion
2023-07-21,2210.4872191023587,onion
2023-07-22,2297.835328192341,onion
2023-07-23,2216.977926607682,onion
2023-07-24,2100.1980702445244,onion
2023-07-25,2117.6948313423004,onion
2023-07-26,2087.7382234978236,onion
2023-07-27,2032.4218181713313,onion
2023-07-28,2064.6912041728724,onion
2023-07-29,2073.0874157779745,onion
2023-07-30,2040.9217359255783,onion
2023-07-31,1973.588081273522,onion
2023-08-01,2015.2391860620587,onion
2023-08-02,2044.9444612387506,onion
2023-08-03,2036.5867788250064,onion
2023-08-04,2125.6868930508895,onion
2023-08-05,2067.168916873564,onion
2023-08-06,1987.0492799898557,onion
2023-08-07,1950.2128908959965,onion
2023-08-08,1946.4293322603016,onion
2023-08-09,1957.1677180812303,onion
2023-08-10,1943.462560826789,onion
2023-08-11,1959.6960794359682,onion
2023-08-12,1895.4251866377265,onion
2023-08-13,1967.2049131086349,onion
2023-08-14,1961.2532559268336,onion
2023-08-15,2015.3929823877031,onion
2023-08-16,2029.7213900588342,onion
2023-08-17,2049.464623215347,onion
2023-08-18,2074.46369476265,onion
2023-08-19,2092.859848868263,onion
2023-08-20,2120.638789884275,onion
2023-08-21,2182.183640593211,onion
2023-08-22,2185.8660262664202,onion
2023-08-23,2215.0988936205176,onion
2023-08-24,2203.8101310337456,onion
2023-08-25,2269.2397891855444,onion
2023-08-26,2227.53537829887,onion
2023-08-27,2310.531692378433,onion
2023-08-28,2299.813160998647,onion
2023-08-29,2219.7781426727715,onion
2023-08-30,2219.2878005648554,onion
2023-08-31,2178.3494616798143,onion
2023-09-01,2214.3146498956544,onion
2023-09-02,2174.8971579326217,onion
2023-09-03,2146.59004311323,onion
2023-09-04,2046.6812057036889,onion
2023-09-05,2020.6322656271611,onion
2023-09-06,1896.52565398317,onion
2023-09-07,1816.8999997292206,onion
2023-09-08,1856.082732541851,onion
2023-09-09,1895.7510858235557,onion
2023-09-10,1916.608942196333,onion
2023-09-11,1867.4279561959456,onion
2023-09-12,1865.1938292649277,onion
2023-09-13,1865.2098257251005,onion
2023-09-14,1807.4873947509711,onion
2023-09-15,1884.0075619443094,onion
2023-09-16,1927.6955252342066,onion
2023-09-17,1915.5934060380391,onion
2023-09-18,1916.1258298670048,onion
2023-09-19,1925.7224536670421,onion
2023-09-20,1822.6212611724866,onion
2023-09-21,1811.3099668230068,onion
2023-09-22,1778.4845550866567,onion
2023-09-23,1730.3338634901777,onion
2023-09-24,1719.1721715760764,onion
2023-09-25,1812.173054487031,onion
2023-09-26,1845.471736460641,onion
2023-09-27,1817.5033522422884,onion
2023-09-28,1847.2824242652505,onion
2023-09-29,1917.8045476092454,onion
2023-09-30,1963.1801408026988,onion
2023-10-01,1956.8980564826534,onion
2023-10-02,1915.4132564677216,onion
2023-10-03,1942.0161570190467,onion
2023-10-04,1952.8501031497533,onion
2023-10-05,1988.5527620881448,onion
2023-10-06,2010.5402969304803,onion
2023-10-07,2052.8071267578375,onion
2023-10-08,2014.9892236446524,onion
2023-10-09,2070.5591424534755,onion
2023-10-10,2069.0279398390257,onion
2023-10-11,2161.4104246735083,onion
2023-10-12,2113.72282527556,onion
2023-10-13,2188.246558928311,onion
2023-10-14,2184.377166922877,onion
2023-10-15,2168.1187234036975,onion
2023-10-16,2160.5620572329076,onion
2023-10-17,2161.333450678533,onion
2023-10-18,2199.3150789850583,onion
2023-10-19,2241.470551807132,onion
2023-10-20,2227.9561405740606,onion
2023-10-21,2242.1792881495303,onion
2023-10-22,2364.449220317133,onion
2023-10-23,2463.537394415826,onion
2023-10-24,2496.0828300112107,onion
2023-10-25,2508.0613473193966,onion
2023-10-26,2493.9016867089217,onion
2023-10-27,2504.699551611264,onion
2023-10-28,2433.465932319118,onion
2023-10-29,2401.927786801569,onion
2023-10-30,2300.460027371658,onion
2023-10-31,2304.411982954489,onion
2023-11-01,2320.6835402805364,onion
2023-11-02,2280.110546359957,onion
2023-11-03,2343.207673597259,onion
2023-11-04,2265.0552369751967,onion
2023-11-05,2176.535388225202,onion
2023-11-06,2174.227271388697,onion
2023-11-07,2213.097641091531,onion
2023-11-08,2283.0320728425936,onion
2023-11-09,2244.4272182422947,onion
2023-11-10,2283.4727155490136,onion
2023-11-11,2265.877837762998,onion
2023-11-12,2241.928916010697,onion
2023-11-13,2271.2733345648167,onion
2023-11-14,2288.4640117941913,onion
2023-11-15,2223.875123709095,onion
2023-11-16,2313.2246387212076,onion
2023-11-17,2395.964713654156,onion
2023-11-18,2376.7672843055966,onion
2023-11-19,2409.022115291355,onion
2023-11-20,2445.5431822996647,onion
2023-11-21,2469.6660069448667,onion
2023-11-22,2452.7574291136984,onion
2023-11-23,2430.121112134522,onion
2023-11-24,2440.240986342259,onion
2023-11-25,2510.072617578382,onion
2023-11-26,2517.051172956536,onion
2023-11-27,2478.1794328931,onion
2023-11-28,2497.200779767655,onion
2023-11-29,2334.8296331407983,onion
2023-11-30,2375.5713254965876,onion
2023-12-01,2266.574210047751,onion
2023-12-02,2228.6206787766396,onion
2023-12-03,2153.5647704698,onion
2023-12-04,2071.2594012743584,onion
2023-12-05,2113.3755526177974,onion
2023-12-06,2073.222981499847,onion
2023-12-07,2074.5837159563853,onion
2023-12-08,2056.2460126932983,onion
2023-12-09,2064.473133800588,onion
2023-12-10,2052.5247656775887,onion
2023-12-11,1972.8246591546083,onion
2023-12-12,2008.6815069438733,onion
2023-12-13,1969.32004764693,onion
2023-12-14,1877.604551761004,onion
2023-12-15,1844.146702677488,onion
2023-12-16,1907.8017581556537,onion
2023-12-17,1937.6568100982154,onion
2023-12-18,1906.9710671758583,onion
2023-12-19,1876.8687606164196,onion
2023-12-20,1848.7496328432221,onion
2023-12-21,1941.1120393643996,onion
2023-12-22,1946.8865711886892,onion
2023-12-23,1954.950922124469,onion
2023-12-24,1992.8660763835715,onion
2023-12-25,1990.4482128072257,onion
2023-12-26,1963.187141260046,onion
2023-12-27,1939.6059059805962,onion
2023-12-28,1922.7337248902809,onion
2023-12-29,1907.9179385669831,onion
2023-12-30,1931.6410569774926,onion
2023-12-31,1921.1055301283077,onion
2021-01-01,900.0,potato
2021-01-02,919.2792023164674,potato
2021-01-03,913.7721208668805,potato
2021-01-04,913.1557341590255,potato
2021-01-05,850.2465989398817,potato
2021-01-06,876.0314972021583,potato
2021-01-07,884.2055215350549,potato
2021-01-08,911.7617144001433,potato
2021-01-09,821.9388187663297,potato
2021-01-10,883.4512835344249,potato
2021-01-11,876.8945690190811,potato
2021-01-12,907.9021621408249,potato
2021-01-13,873.8469410842424,potato
2021-01-14,890.0532194144346,potato
2021-01-15,855.9496881309361,potato
2021-01-16,835.4176255474432,potato
2021-01-17,891.4302136524979,potato
2021-01-18,883.1811373565474,potato
2021-01-19,887.3405008048081,potato
2021-01-20,910.9957227093745,potato
2021-01-21,922.9462648943651,potato
2021-01-22,924.299906750785,potato
2021-01-23,932.062738689756,potato
2021-01-24,1000.823951473109,potato
2021-01-25,994.3789085326392,potato
2021-01-26,995.8243017634354,potato
2021-01-27,1022.7274476083951,potato
2021-01-28,1050.7386766449667,potato
2021-01-29,1080.6348122788786,potato
2021-01-30,1093.4840226941765,potato
2021-01-31,1052.6241948583784,potato
2021-02-01,1095.8746569302436,potato
2021-02-02,1054.866802001078,potato
2021-02-03,1058.1485299182273,potato
2021-02-04,1029.657283819282,potato
2021-02-05,1022.4399877451065,potato
2021-02-06,1027.1540602993086,potato
2021-02-07,1031.5516955568305,potato
2021-02-08,1038.8782842727524,potato
2021-02-09,1081.8120566590567,potato
2021-02-10,1089.0818445712948,potato
2021-02-11,1075.2755086211494,potato
2021-02-12,1097.9926134973769,potato
2021-02-13,1127.0168758951686,potato
2021-02-14,1082.9483039231552,potato
2021-02-15,1094.5113399401878,potato
2021-02-16,1108.956295410711,potato
2021-02-17,1093.1502644016969,potato
2021-02-18,1127.8584635130114,potato
2021-02-19,1116.0996266317754,potato
2021-02-20,1112.8449277032862,potato
2021-02-21,1100.6958744207043,potato
2021-02-22,1094.4493283597342,potato
2021-02-23,1054.9720891856834,potato
2021-02-24,1005.9711209241409,potato
2021-02-25,1048.9868504024073,potato
2021-02-26,1017.8982729448092,potato
2021-02-27,983.0985370022237,potato
2021-02-28,914.1348628540677,potato
2021-03-01,894.6833131663012,potato
2021-03-02,855.0969531007502,potato
2021-03-03,905.2554688428262,potato
2021-03-04,935.4448721462487,potato
2021-03-05,914.091464347992,potato
2021-03-06,981.3827092213614,potato
2021-03-07,1009.208019646682,potato
2021-03-08,997.2789177484897,potato
2021-03-09,920.3511679473127,potato
2021-03-10,988.6724217660886,potato
2021-03-11,945.2117993278589,potato
2021-03-12,894.945600932595,potato
2021-03-13,925.7238018742323,potato
2021-03-14,998.4018980269259,potato
2021-03-15,1037.962044621703,potato
2021-03-16,1052.1200773308396,potato
2021-03-17,1066.9203060341815,potato
2021-03-18,1089.184366676907,potato
2021-03-19,1108.1685370369719,potato
2021-03-20,1112.4409090153135,potato
2021-03-21,1111.3181239535636,potato
2021-03-22,1105.2139676375068,potato
2021-03-23,1078.4907506187565,potato
2021-03-24,1066.5006833003781,potato
2021-03-25,1012.381965208509,potato
2021-03-26,1007.1841371004963,potato
2021-03-27,975.3827211439589,potato
2021-03-28,940.7673872046065,potato
2021-03-29,945.3488639951187,potato
2021-03-30,986.2019553055542,potato
2021-03-31,1012.0274143795124,potato
2021-04-01,962.6718479832268,potato
2021-04-02,931.7295669264521,potato
2021-04-03,959.3181112275695,potato
2021-04-04,928.6571271968687,potato
2021-04-05,921.3449901530206,potato
2021-04-06,937.4196533206967,potato
2021-04-07,907.6209266083737,potato
2021-04-08,910.6297732605849,potato
2021-04-09,870.396412947827,potato
2021-04-10,852.9474553703341,potato
2021-04-11,863.4819642872035,potato
2021-04-12,816.4225129955092,potato
2021-04-13,831.308304874411,potato
2021-04-14,832.0930048091224,potato
2021-04-15,850.0258433454544,potato
2021-04-16,857.742750500485,potato
2021-04-17,899.5121083896908,potato
2021-04-18,903.2786013013342,potato
2021-04-19,890.3308630415498,potato
2021-04-20,894.1931708716874,potato
2021-04-21,910.6082483253452,potato
2021-04-22,911.8618854686094,potato
2021-04-23,912.8423984953538,potato
2021-04-24,891.525799891244,potato
2021-04-25,871.8082563668906,potato
2021-04-26,830.293933085562,potato
2021-04-27,884.1753567194589,potato
2021-04-28,847.1759525233313,potato
2021-04-29,827.4452775389874,potato
2021-04-30,807.3441540211318,potato
2021-05-01,836.0450022490423,potato
2021-05-02,828.4756118553006,potato
2021-05-03,867.3383617984066,potato
2021-05-04,847.7868758351224,potato
2021-05-05,857.200963185134,potato
2021-05-06,832.9965323236386,potato
2021-05-07,898.6910755103675,potato
2021-05-08,863.0893014292747,potato
2021-05-09,873.1221367075,potato
2021-05-10,892.6730004013128,potato
2021-05-11,905.2335133168316,potato
2021-05-12,899.5702132841637,potato
2021-05-13,895.6841880264777,potato
2021-05-14,897.0848484253214,potato
2021-05-15,892.7330914079603,potato
2021-05-16,921.7948030836483,potato
2021-05-17,987.6745970697158,potato
2021-05-18,969.1963515780864,potato
2021-05-19,926.7183351591523,potato
2021-05-20,923.5355070054316,potato
2021-05-21,1000.4560769949525,potato
2021-05-22,974.3367184159615,potato
2021-05-23,1022.0234882109643,potato
2021-05-24,1069.9140428690382,potato
2021-05-25,1049.9081147604177,potato
2021-05-26,1063.9794448407674,potato
2021-05-27,1109.5517546378082,potato
2021-05-28,1093.9868873154273,potato
2021-05-29,1083.9997387660478,potato
2021-05-30,1062.8693165722675,potato
2021-05-31,1029.1692283200362,potato
2021-06-01,1007.1075174016552,potato
2021-06-02,968.2471590507544,potato
2021-06-03,967.9047199175161,potato
2021-06-04,943.4474285874065,potato
2021-06-05,949.5920573693809,potato
2021-06-06,901.9233468358844,potato
2021-06-07,911.8112868656004,potato
2021-06-08,936.5809299765561,potato
2021-06-09,876.0372420998814,potato
2021-06-10,887.738194353311,potato
2021-06-11,924.8135002404435,potato
2021-06-12,888.0279996748984,potato
2021-06-13,938.4446112865315,potato
2021-06-14,950.2462893417822,potato
2021-06-15,928.0910078821943,potato
2021-06-16,925.8561153948192,potato
2021-06-17,942.0888004625745,potato
2021-06-18,943.5271861956953,potato
2021-06-19,958.8193222451725,potato
2021-06-20,930.0227280078882,potato
2021-06-21,934.5030981688127,potato
2021-06-22,891.401601298287,potato
2021-06-23,888.2367874318603,potato
2021-06-24,861.3548224392794,potato
2021-06-25,840.0618277128008,potato
2021-06-26,878.343386414858,potato
2021-06-27,911.5158223043888,potato
2021-06-28,929.5596494855163,potato
2021-06-29,896.1990735556286,potato
2021-06-30,886.782838593672,potato
2021-07-01,927.940112821174,potato
2021-07-02,936.1328179739477,potato
2021-07-03,1009.4900478139195,potato
2021-07-04,1023.5997820394723,potato
2021-07-05,1031.3892598933837,potato
2021-07-06,1023.9879807694409,potato
2021-07-07,1030.0144482975206,potato
2021-07-08,1027.3400642401539,potato
2021-07-09,1050.5365232560084,potato
2021-07-10,1080.7268622947258,potato
2021-07-11,1058.0326412335928,potato
2021-07-12,1019.4349998021876,potato
2021-07-13,966.4601386130449,potato
2021-07-14,984.8706756481603,potato
2021-07-15,954.5722639499809,potato
2021-07-16,893.3941008824067,potato
2021-07-17,909.6835770006875,potato
2021-07-18,988.7798909836574,potato
2021-07-19,991.3221658177874,potato
2021-07-20,1019.150445734981,potato
2021-07-21,1023.7223175767083,potato
2021-07-22,1022.7811816294399,potato
2021-07-23,1052.397852486484,potato
2021-07-24,1045.1416591110947,potato
2021-07-25,1054.76059535103,potato
2021-07-26,1065.8163176298897,potato
2021-07-27,1046.9572776680004,potato
2021-07-28,1078.2794026007361,potato
2021-07-29,1073.9650218478591,potato
2021-07-30,1052.3133666261167,potato
2021-07-31,1069.8623946007065,potato
2021-08-01,1044.0111072549612,potato
2021-08-02,1046.4763198309358,potato
2021-08-03,1047.773223534991,potato
2021-08-04,1081.8946260392386,potato
2021-08-05,1096.9976805048523,potato
2021-08-06,1096.8069181324008,potato
2021-08-07,1121.9037687457615,potato
2021-08-08,1163.6719198413655,potato
2021-08-09,1179.6327906350941,potato
2021-08-10,1178.8507134176937,potato
2021-08-11,1138.418612178835,potato
2021-08-12,1106.1968300429971,potato
2021-08-13,1097.4161523114972,potato
2021-08-14,1079.6824632004887,potato
2021-08-15,1074.9796748469155,potato
2021-08-16,1077.6795790968904,potato
2021-08-17,1094.5167701456546,potato
2021-08-18,1093.011471400969,potato
2021-08-19,1108.2462912877356,potato
2021-08-20,1110.5155979062845,potato
2021-08-21,1051.5412889575427,potato
2021-08-22,1024.8304013638292,potato
2021-08-23,1022.5111666649042,potato
2021-08-24,988.2701010463728,potato
2021-08-25,1009.0025609253315,potato
2021-08-26,1057.245034677136,potato
2021-08-27,1095.1629895345127,potato
2021-08-28,1089.356443615916,potato
2021-08-29,1134.7910988490962,potato
2021-08-30,1139.0553005881775,potato
2021-08-31,1128.6616154428727,potato
2021-09-01,1110.186303227787,potato
2021-09-02,1101.4084865685875,potato
2021-09-03,1090.235012280979,potato
2021-09-04,1096.042798706624,potato
2021-09-05,1101.4391621639872,potato
2021-09-06,1102.0017595253098,potato
2021-09-07,1115.5698694271941,potato
2021-09-08,1151.4778602822405,potato
2021-09-09,1179.4349271398355,potato
2021-09-10,1133.7992895435418,potato
2021-09-11,1057.0056697056125,potato
2021-09-12,1086.3951536486786,potato
2021-09-13,1046.1608896232424,potato
2021-09-14,1040.994709773997,potato
2021-09-15,1007.5714247967363,potato
2021-09-16,955.860583173401,potato
2021-09-17,975.4872533560765,potato
2021-09-18,1001.2521630980343,potato
2021-09-19,986.431807814272,potato
2021-09-20,911.4719028936393,potato
2021-09-21,899.3551313881919,potato
2021-09-22,915.6221489225045,potato
2021-09-23,875.4423588808305,potato
2021-09-24,885.9343092965885,potato
2021-09-25,890.2563276354668,potato
2021-09-26,912.3299460707901,potato
2021-09-27,920.1707582017989,potato
2021-09-28,895.0752748113163,potato
2021-09-29,935.5709143650246,potato
2021-09-30,934.603608886915,potato
2021-10-01,933.0924005238788,potato
2021-10-02,904.4325137412054,potato
2021-10-03,891.045395930636,potato
2021-10-04,864.6804065912162,potato
2021-10-05,860.1984166616891,potato
2021-10-06,912.3457027327256,potato
2021-10-07,870.9417543901304,potato
2021-10-08,823.1160773660255,potato
2021-10-09,868.7888656435133,potato
2021-10-10,863.1333780160871,potato
2021-10-11,843.7985282959678,potato
2021-10-12,876.1196983519308,potato
2021-10-13,858.4288381927862,potato
2021-10-14,914.0405528353385,potato
2021-10-15,952.0975179188099,potato
2021-10-16,954.4182253160626,potato
2021-10-17,1036.0491072077066,potato
2021-10-18,1033.156677373452,potato
2021-10-19,1070.7564049862624,potato
2021-10-20,1094.320054298732,potato
2021-10-21,1147.4858918947211,potato
2021-10-22,1207.3815099586323,potato
2021-10-23,1220.1940042314325,potato
2021-10-24,1209.1875880364182,potato
2021-10-25,1234.8030005638632,potato
2021-10-26,1207.7754794600228,potato
2021-10-27,1262.021587296621,potato
2021-10-28,1258.8772154831706,potato
2021-10-29,1240.7400246341438,potato
2021-10-30,1239.465633317408,potato
2021-10-31,1192.2625319651688,potato
2021-11-01,1157.2688601705458,potato
2021-11-02,1188.1359002054676,potato
2021-11-03,1162.6663538322164,potato
2021-11-04,1126.0056972751138,potato
2021-11-05,1137.5851659054301,potato
2021-11-06,1168.4045872272113,potato
2021-11-07,1184.605094802619,potato
2021-11-08,1208.7944234807412,potato
2021-11-09,1179.9146823540425,potato
2021-11-10,1131.6620687047061,potato
2021-11-11,1172.0688368892768,potato
2021-11-12,1156.9470649862271,potato
2021-11-13,1144.2831331928512,potato
2021-11-14,1179.243294784466,potato
2021-11-15,1208.3453291707965,potato
2021-11-16,1233.8550557498288,potato
2021-11-17,1310.1280249818649,potato
2021-11-18,1300.6199175708234,potato
2021-11-19,1338.442723061844,potato
2021-11-20,1349.3842623475196,potato
2021-11-21,1366.454345466467,potato
2021-11-22,1420.9793113495136,potato
2021-11-23,1443.794797811212,potato
2021-11-24,1467.0677842264768,potato
2021-11-25,1505.9016486612413,potato
2021-11-26,1482.8350338017299,potato
2021-11-27,1446.002043105525,potato
2021-11-28,1403.7377264227835,potato
2021-11-29,1334.6722742130476,potato
2021-11-30,1387.6650426269962,potato
2021-12-01,1342.1154908028057,potato
2021-12-02,1323.9355722791763,potato
2021-12-03,1304.452461836925,potato
2021-12-04,1302.8856135344597,potato
2021-12-05,1316.6000176399493,potato
2021-12-06,1331.3822219379426,potato
2021-12-07,1302.5622543421157,potato
2021-12-08,1286.797357841681,potato
2021-12-09,1284.8388091994964,potato
2021-12-10,1266.98129923,potato
2021-12-11,1305.1620405259998,potato
2021-12-12,1309.0880482646273,potato
2021-12-13,1320.2526208808292,potato
2021-12-14,1329.034006523235,potato
2021-12-15,1352.95754211733,potato
2021-12-16,1346.6290380360945,potato
2021-12-17,1296.0914988366972,potato
2021-12-18,1297.4603074125423,potato
2021-12-19,1267.2703944505365,potato
2021-12-20,1241.3664861090328,potato
2021-12-21,1249.430076949505,potato
2021-12-22,1276.8899675535238,potato
2021-12-23,1267.290315504535,potato
2021-12-24,1266.5094995724132,potato
2021-12-25,1307.545757920022,potato
2021-12-26,1303.9174381462785,potato
2021-12-27,1371.1895828087647,potato
2021-12-28,1376.0310805215356,potato
2021-12-29,1310.9875761364303,potato
2021-12-30,1322.6680732468378,potato
2021-12-31,1322.9494633283844,potato
2022-01-01,1350.483056684299,potato
2022-01-02,1358.968836088712,potato
2022-01-03,1342.9357798474243,potato
2022-01-04,1294.6481171617947,potato
2022-01-05,1277.784457099978,potato
2022-01-06,1242.0131543316993,potato
2022-01-07,1215.0571877509235,potato
2022-01-08,1223.7133961285233,potato
2022-01-09,1264.636263336495,potato
2022-01-10,1266.4836839644543,potato
2022-01-11,1220.5775184241097,potato
2022-01-12,1224.8040481022317,potato
2022-01-13,1251.5069117395565,potato
2022-01-14,1223.4832863751838,potato
2022-01-15,1210.2931056474924,potato
2022-01-16,1201.8278893764184,potato
2022-01-17,1169.5443821964227,potato
2022-01-18,1180.90190756781,potato
2022-01-19,1168.9554249582204,potato
2022-01-20,1173.4622897762667,potato
2022-01-21,1138.6682786466781,potato
2022-01-22,1118.0711640640423,potato
2022-01-23,1132.6811815175945,potato
2022-01-24,1114.1425633244896,potato
2022-01-25,1158.9686275950019,potato
2022-01-26,1139.1001694746637,potato
2022-01-27,1138.358707857727,potato
2022-01-28,1158.8692586567652,potato
2022-01-29,1108.4409014956389,potato
2022-01-30,1048.7478191063028,potato
2022-01-31,997.3031732870738,potato
2022-02-01,1030.5346329241477,potato
2022-02-02,1008.6681958888912,potato
2022-02-03,1080.540810541161,potato
2022-02-04,1057.302566370616,potato
2022-02-05,1056.9930541391147,potato
2022-02-06,1097.4164916333687,potato
2022-02-07,1150.9509484454748,potato
2022-02-08,1205.0770367756572,potato
